customer_id,tenure_months,subscription_tier,monthly_charges,login_frequency_monthly,feature_usage_pct,support_tickets_90d,payment_delays_12m,discount_count,nps_score,email_open_rate,last_activity_days,churned,engagement_score,is_high_value,has_payment_issues,is_heavy_support_user,is_inactive,clv_estimate,risk_score_baseline,churn_probability,risk_tier,duration_days,event_observed,predicted_days_until_churn
CUST_004729,32,Basic,30.68,10,66.0,3,0,0,9,0.534,7,0,58.48,0,0,1,0,785.408,32.456,0.3058669268441459,Medium,120,0,106
CUST_004730,4,Standard,79.52,18,6.7,1,1,0,6,0.578,0,0,43.57,0,1,0,0,254.464,51.929,0.5622950661431364,High,120,0,95
CUST_004731,3,Standard,80.23,14,30.2,1,0,1,7,0.258,11,0,42.22,0,0,0,0,192.55200000000002,17.334000000000003,0.5570898003510845,High,120,0,96
CUST_004732,1,Premium,135.67,17,29.2,1,1,0,6,0.609,9,0,49.94,1,1,0,0,108.536,50.018,0.5499412806169522,High,120,0,97
CUST_004733,30,Premium,141.71,25,44.2,4,0,1,6,0.278,3,1,55.82,1,0,1,0,3401.0400000000004,43.254,0.3518510052276551,Medium,119,1,102
CUST_004734,63,Standard,81.19,16,50.8,1,1,3,8,0.56,12,0,58.440000000000005,0,1,0,0,4091.9760000000006,37.468,0.180916153174045,Low,120,0,109
CUST_004735,13,Standard,84.68,19,30.7,1,0,2,8,0.298,8,0,50.17,0,0,0,0,880.6720000000001,14.948999999999998,0.4256095730090668,Medium,120,0,102
CUST_004736,3,Basic,31.42,17,28.4,1,0,2,7,0.538,24,0,50.28,0,0,0,1,75.408,29.915999999999997,0.5796327605842493,High,120,0,97
CUST_004737,17,Premium,149.01,14,47.1,2,1,0,8,0.578,7,0,55.69,1,1,0,0,2026.536,38.293,0.38271978522514283,Medium,120,0,102
CUST_004738,10,Standard,79.72,23,6.3,1,0,2,9,0.738,6,0,57.65,0,0,0,0,637.7600000000001,12.705,0.472305638302243,Medium,120,0,103
CUST_004739,11,Basic,30.93,13,57.9,2,0,1,6,0.181,0,0,45.989999999999995,0,0,0,0,272.184,26.203,0.38391975652560656,Medium,120,0,98
CUST_004740,23,Basic,29.22,17,29.5,3,1,0,4,0.176,15,0,37.37,0,1,1,1,537.648,88.789,0.5597016942375207,High,120,0,91
CUST_004741,30,Basic,29.1,24,35.1,3,0,0,9,0.548,6,1,63.49,0,0,1,0,698.4000000000001,30.953,0.324216862641623,Medium,119,1,106
CUST_004742,2,Premium,161.07,14,23.4,2,0,0,10,0.693,4,0,54.879999999999995,1,0,0,0,257.712,13.536000000000001,0.49469448235632524,Medium,120,0,100
CUST_004743,1,Basic,30.68,18,18.7,2,1,2,6,0.847,0,0,52.55,0,1,0,0,24.544,49.235,0.563646858330018,High,120,0,96
CUST_004744,120,Standard,85.46,11,13.4,2,0,3,7,0.146,4,0,31.94,0,0,0,0,8204.16,20.418,0.11886134937546536,Low,120,0,110
CUST_004745,6,Standard,74.55,13,64.8,1,2,0,3,0.147,6,0,41.38,0,1,0,0,357.84,52.586,0.5143551327995125,High,120,0,92
CUST_004746,1,Standard,79.39,16,23.2,7,1,1,2,0.129,8,0,29.54,0,1,1,0,63.512,76.138,0.812371264345344,Critical,120,0,39
CUST_004747,5,Premium,159.21,27,66.4,3,0,0,3,0.366,1,0,60.24,1,0,1,0,636.8400000000001,41.928,0.39573853055292635,Medium,120,0,98
CUST_004748,1,Premium,137.41,5,19.9,2,0,0,8,0.238,0,0,31.730000000000004,1,0,0,0,109.928,20.480999999999998,0.6081872553027247,High,120,0,89
CUST_004749,11,Standard,83.66,15,20.8,3,0,2,7,0.444,5,0,44.120000000000005,0,0,1,0,736.2080000000001,36.763999999999996,0.6013930125960288,High,120,0,96
CUST_004750,38,Basic,27.16,15,43.1,1,1,1,8,0.455,12,0,53.03,0,1,0,0,825.664,39.091,0.3018267746727658,Medium,120,0,106
CUST_004751,10,Standard,83.87,13,17.2,1,0,3,7,0.607,7,0,44.3,0,0,0,0,670.96,16.71,0.5634969075335261,High,120,0,99
CUST_004752,14,Standard,80.77,19,40.4,1,0,0,4,0.483,10,0,48.78,0,0,0,0,904.624,25.366,0.4613779788799415,Medium,120,0,100
CUST_004753,27,Standard,74.15,16,2.6,1,1,1,8,0.643,3,0,45.64,0,1,0,0,1601.6400000000003,41.308,0.4517606809927739,Medium,120,0,103
CUST_004754,17,Premium,148.21,16,27.8,1,0,0,5,0.628,1,0,46.9,1,0,0,0,2015.6560000000002,25.93,0.4402260505204139,Medium,120,0,101
CUST_004755,47,Basic,30.06,17,15.9,0,2,1,4,0.704,2,0,43.85,0,1,0,0,1130.256,51.845,0.39098254876723726,Medium,120,0,105
CUST_004756,48,Standard,81.11,19,7.1,1,0,1,7,0.156,1,0,38.24999999999999,0,0,0,0,3114.624,18.525000000000002,0.31172817899658006,Medium,120,0,105
CUST_004757,1,Basic,28.58,10,22.1,5,0,3,9,0.827,16,0,51.17,0,0,1,1,22.864,49.649,0.7114300793740037,High,120,0,90
CUST_004758,36,Premium,160.9,9,55.9,1,0,0,9,0.406,18,0,51.89,1,0,0,1,4633.920000000001,29.433,0.2713461661576201,Medium,120,0,105
CUST_004759,14,Standard,79.3,13,8.4,0,0,6,6,0.3,6,0,33.52,0,0,0,0,888.1600000000001,29.944,0.5907318759422183,High,120,0,97
CUST_004760,107,Premium,149.17,15,28.4,1,0,4,8,0.466,7,0,48.84,1,0,0,0,12768.952,15.347999999999999,0.10017146281047865,Low,120,0,111
CUST_004761,15,Basic,26.46,16,15.6,5,1,0,8,0.354,14,1,43.760000000000005,0,1,1,0,317.52000000000004,61.872,0.6681291188442826,High,51,1,92
CUST_004762,104,Standard,85.67,14,18.4,1,1,0,5,0.284,2,0,35.199999999999996,0,1,0,0,7127.744000000001,54.44,0.13278512540989687,Low,120,0,110
CUST_004763,33,Premium,139.38,18,17.6,1,0,2,6,0.442,2,0,44.120000000000005,1,0,0,0,3679.632,26.764,0.38113035162584785,Medium,120,0,103
CUST_004764,6,Basic,29.16,15,24.1,1,0,1,7,0.278,15,0,41.790000000000006,0,0,0,1,139.96800000000002,32.462999999999994,0.5365578960344822,High,120,0,94
CUST_004765,18,Premium,158.05,18,11.7,3,0,2,9,0.415,1,0,47.809999999999995,1,0,1,0,2275.92,35.657,0.5095281458097997,High,120,0,99
CUST_004766,116,Standard,74.5,21,20.1,0,1,0,6,0.405,46,0,47.13,0,1,0,1,6913.6,65.861,0.1623385343929952,Low,120,0,111
CUST_004767,46,Standard,79.43,18,4.8,1,0,2,7,0.36,11,1,40.64,0,0,0,0,2923.0240000000003,17.808,0.40055144880885063,Medium,119,1,105
CUST_004768,2,Standard,74.9,12,42.0,5,0,1,2,0.364,15,0,35.88,0,0,1,1,119.84000000000002,64.236,0.7343585555704879,High,120,0,83
CUST_004769,29,Standard,83.1,18,10.9,5,0,2,9,0.642,2,0,52.11,0,0,1,0,1927.9199999999998,34.367,0.5060867661400653,High,120,0,101
CUST_004770,10,Standard,80.02,20,20.9,2,2,1,9,0.346,13,0,51.190000000000005,0,1,0,0,640.16,39.643,0.5664369789242936,High,120,0,97
CUST_004771,1,Standard,84.62,13,34.5,0,1,0,9,0.462,3,0,50.59,0,1,0,0,67.69600000000001,39.823,0.4357756162111947,Medium,120,0,100
CUST_004772,12,Premium,160.76,9,78.4,4,2,2,10,0.277,3,0,58.06,1,1,1,0,1543.296,57.582,0.4176579602894509,Medium,120,0,98
CUST_004773,6,Standard,81.35,18,7.2,3,0,0,9,0.092,7,0,40.0,0,0,1,0,390.48,38.0,0.6229177179818626,High,120,0,92
CUST_004774,41,Basic,30.31,15,9.8,2,0,1,5,0.115,22,1,30.240000000000002,0,0,0,1,994.1680000000001,45.928,0.5174360971161025,High,119,1,98
CUST_004775,9,Basic,29.29,6,77.2,2,0,0,7,0.402,5,0,51.2,0,0,0,0,210.88800000000003,14.64,0.37308856138735863,Medium,120,0,100
CUST_004776,42,Basic,28.33,17,18.3,2,0,1,4,0.525,6,0,40.99,0,0,0,0,951.8879999999999,27.703,0.4217606203963847,Medium,120,0,103
CUST_004777,1,Standard,81.34,16,4.9,2,1,3,1,0.651,16,1,32.49,0,1,0,1,65.072,70.253,0.7733501817131035,Critical,7,1,95
CUST_004778,8,Premium,161.17,11,30.5,2,0,1,4,0.488,1,0,37.91,1,0,0,0,1031.488,28.627,0.5719396223561217,High,120,0,93
CUST_004779,6,Premium,146.52,9,24.3,1,0,2,9,0.4,4,0,42.290000000000006,1,0,0,0,703.2960000000002,17.313,0.5222172640668327,High,120,0,98
CUST_004780,6,Basic,27.92,13,26.5,1,1,0,8,0.229,14,0,41.53000000000001,0,1,0,0,134.01600000000002,42.541,0.5618276269461294,High,120,0,96
CUST_004781,1,Enterprise,292.33,18,23.0,2,1,2,8,0.645,12,0,53.800000000000004,1,1,0,0,233.864,38.86,0.5788266987644762,High,120,0,97
CUST_004782,4,Standard,77.98,18,24.0,3,1,1,6,0.506,0,0,47.32,0,1,1,0,249.53600000000003,70.804,0.5894616365843255,High,120,0,93
CUST_004783,19,Enterprise,273.5,19,59.5,2,0,0,1,0.557,0,0,49.989999999999995,1,0,0,0,4157.2,25.003,0.37602106972225174,Medium,120,0,99
CUST_004784,8,Premium,148.95,10,20.1,4,1,0,6,0.239,14,0,32.81,1,1,1,0,953.28,75.157,0.7391228246102907,High,120,0,119
CUST_004785,12,Premium,148.83,23,6.8,2,1,1,7,0.118,2,0,41.400000000000006,1,1,0,0,1428.768,42.58,0.5056282004881241,High,120,0,95
CUST_004786,11,Basic,29.51,22,43.1,1,0,1,6,0.412,3,1,55.169999999999995,0,0,0,0,259.68800000000005,23.449,0.36643460036694625,Medium,49,1,102
CUST_004787,50,Basic,28.2,22,7.5,3,0,1,7,0.281,7,0,43.87,0,0,1,0,1128.0,36.839,0.39768765076997903,Medium,120,0,104
CUST_004788,56,Basic,29.66,13,18.1,3,1,0,7,0.504,7,0,42.510000000000005,0,1,1,0,1328.768,62.247,0.38852572887788156,Medium,120,0,105
CUST_004789,16,Premium,160.27,18,40.2,2,0,0,3,0.673,8,0,49.52,1,0,0,0,2051.456,25.144,0.4888372636849941,Medium,120,0,99
CUST_004790,9,Standard,86.2,18,33.1,1,0,1,9,0.648,0,0,58.89000000000001,0,0,0,0,620.6400000000001,12.332999999999997,0.364981367844814,Medium,120,0,103
CUST_004791,2,Premium,151.49,15,9.3,4,1,0,7,0.123,6,0,34.25,1,1,1,0,242.38400000000001,64.725,0.7126899767139243,High,120,0,119
CUST_004792,73,Standard,71.77,12,11.2,1,1,3,9,0.637,4,0,46.10000000000001,0,1,0,0,4191.368,41.17,0.22573953809285568,Low,120,0,109
CUST_004793,1,Premium,162.98,19,25.6,1,0,0,7,0.916,11,0,59.0,1,0,0,0,130.384,12.3,0.5317792427254244,High,120,0,101
CUST_004794,8,Basic,30.19,15,40.4,1,0,1,8,0.252,1,1,48.160000000000004,0,0,0,0,193.216,15.552,0.39569769669944976,Medium,37,1,100
CUST_004795,8,Basic,28.05,12,54.6,4,1,1,9,0.322,8,0,52.82,0,1,1,0,179.52,59.153999999999996,0.5044615211782002,High,120,0,97
CUST_004796,9,Standard,73.43,24,23.6,2,1,1,7,0.504,10,0,55.16,0,1,0,0,528.6960000000001,38.452,0.4914216319032219,Medium,120,0,99
CUST_004797,4,Standard,73.37,19,46.6,3,0,0,6,0.341,30,0,51.800000000000004,0,0,1,1,234.78400000000002,59.46,0.621642237284145,High,120,0,93
CUST_004798,36,Standard,73.75,15,49.6,0,1,3,7,0.146,6,1,46.8,0,1,0,0,2124.0,40.96,0.26711602659237826,Medium,119,1,105
CUST_004799,3,Premium,135.46,14,38.3,5,0,1,4,0.265,2,1,38.79,1,0,1,0,325.10400000000004,48.363,0.6643104531269131,High,12,1,83
CUST_004800,24,Basic,31.33,11,7.3,4,0,1,8,0.361,13,1,36.410000000000004,0,0,1,0,601.536,39.077,0.6642580678809165,High,100,1,95
CUST_004801,3,Standard,79.64,16,17.7,2,1,0,1,0.293,11,1,29.17,0,1,0,0,191.13600000000002,56.248999999999995,0.7256684768685838,High,9,1,119
CUST_004802,1,Premium,154.96,9,19.7,1,0,0,7,0.122,0,0,31.35,1,0,0,0,123.96800000000002,20.595,0.5755046664523454,High,120,0,90
CUST_004803,57,Basic,30.9,11,47.7,6,1,0,7,0.445,9,0,48.209999999999994,0,1,1,0,1409.04,60.537,0.36443695868844617,Medium,120,0,103
CUST_004804,5,Enterprise,316.43,16,26.3,2,0,0,6,0.179,8,0,39.47,1,0,0,0,1265.7200000000003,28.159,0.5635778971749064,High,120,0,92
CUST_004805,41,Enterprise,321.88,7,56.1,0,1,2,7,0.574,1,0,49.309999999999995,1,1,0,0,10557.664,40.20700000000001,0.23814808536077095,Low,120,0,106
CUST_004806,18,Basic,31.71,18,46.9,1,0,2,4,0.507,6,0,50.21,0,0,0,0,456.624,24.937,0.40862768225485724,Medium,120,0,102
CUST_004807,1,Basic,28.65,13,44.0,1,0,2,3,0.248,5,0,37.16,0,0,0,0,22.92,28.852000000000004,0.5714200061516923,High,120,0,92
CUST_004808,74,Standard,86.12,16,29.7,1,0,2,6,0.483,2,0,46.57,0,0,0,0,5098.304,26.029,0.17805754050820743,Low,120,0,109
CUST_004809,6,Premium,155.65,17,19.6,3,2,1,9,0.399,4,1,48.86000000000001,1,1,1,0,747.1200000000001,60.342,0.624503380771244,High,23,1,93
CUST_004810,47,Standard,72.22,15,26.5,1,1,1,4,0.502,1,0,40.99,0,1,0,0,2715.472,52.703,0.3295379735808104,Medium,120,0,104
CUST_004811,4,Standard,81.87,21,45.3,1,1,0,5,0.415,1,1,52.89,0,1,0,0,261.98400000000004,49.132999999999996,0.4072954347402014,Medium,15,1,98
CUST_004812,46,Premium,154.56,21,36.8,1,0,2,9,0.502,19,1,60.08,1,0,0,1,5687.808000000001,26.976,0.23109219679126322,Low,119,1,107
CUST_004813,1,Basic,31.35,20,16.1,2,0,1,5,0.587,5,1,46.57,0,0,0,0,25.080000000000002,26.029,0.6027949362484056,High,7,1,94
CUST_004814,17,Premium,145.21,11,5.9,1,0,1,6,0.058,11,0,25.929999999999996,1,0,0,0,1974.8560000000002,32.221000000000004,0.6262046200499019,High,120,0,93
CUST_004815,35,Premium,151.53,19,27.9,5,0,1,3,0.612,2,0,45.60999999999999,1,0,1,0,4242.84,46.317,0.5137241485758182,High,120,0,98
CUST_004816,65,Standard,71.29,14,28.1,2,2,0,2,0.685,2,0,40.129999999999995,0,1,0,0,3707.0800000000004,52.961,0.35218648168412015,Medium,120,0,105
CUST_004817,57,Premium,144.0,15,34.5,3,0,1,8,0.746,4,0,56.269999999999996,1,0,1,0,6566.400000000001,33.119,0.271180473097173,Medium,120,0,108
CUST_004818,41,Premium,135.95,9,31.3,1,2,1,4,0.259,13,0,31.570000000000004,1,1,0,0,4459.16,55.528999999999996,0.5220890850551739,High,120,0,99
CUST_004819,52,Basic,29.13,12,32.6,0,0,2,7,0.813,20,0,52.04,0,0,0,1,1211.808,29.388,0.2917602906440897,Medium,120,0,108
CUST_004820,5,Standard,84.02,18,49.4,2,0,0,6,0.305,0,0,50.92,0,0,0,0,336.08,24.724,0.40264641287410574,Medium,120,0,98
CUST_004821,8,Standard,74.36,18,47.3,1,1,4,3,0.08,4,0,39.79,0,1,0,0,475.904,53.063,0.49153859786082277,Medium,120,0,94
CUST_004822,8,Basic,29.16,15,31.6,3,0,1,6,0.605,14,0,48.58,0,0,1,0,186.62400000000002,45.426,0.6419004637766631,High,120,0,96
CUST_004823,11,Enterprise,281.3,20,41.6,1,0,1,5,0.594,5,0,54.36,1,0,0,0,2475.4400000000005,23.692,0.4141900050940821,Medium,120,0,101
CUST_004824,11,Basic,26.8,18,22.3,4,0,2,9,0.44,4,0,51.49,0,0,1,0,235.84000000000003,34.553,0.5492532406235937,High,120,0,98
CUST_004825,18,Premium,149.33,19,32.2,2,2,1,5,0.24,1,1,43.46,1,1,0,0,2150.3520000000003,51.962,0.4910070447265595,Medium,62,1,95
CUST_004826,4,Standard,72.35,15,45.5,1,1,0,8,0.25,4,0,49.65,0,1,0,0,231.51999999999998,40.105000000000004,0.41272546342744915,Medium,120,0,99
CUST_004827,28,Basic,29.51,17,34.5,3,0,1,8,0.343,9,0,50.21,0,0,1,0,661.0240000000001,34.937,0.43615439990622246,Medium,120,0,102
CUST_004828,4,Enterprise,270.97,24,2.6,2,0,1,4,0.163,7,1,36.04,1,0,0,0,867.1040000000002,29.188,0.6435171934599437,High,17,1,88
CUST_004829,8,Premium,137.28,21,25.3,2,0,2,7,0.7,4,0,56.589999999999996,1,0,0,0,878.5920000000001,13.023000000000001,0.47386084184504923,Medium,120,0,101
CUST_004830,16,Standard,79.79,10,74.3,3,0,0,9,0.587,10,0,62.029999999999994,0,0,1,0,1021.3120000000001,31.391000000000002,0.36964559914441547,Medium,120,0,104
CUST_004831,38,Basic,29.53,15,5.0,0,2,0,3,0.678,6,1,36.059999999999995,0,1,0,0,897.7120000000001,54.182,0.5415279270323909,High,119,1,101
CUST_004832,32,Basic,26.27,17,34.3,1,0,0,7,0.526,2,0,51.81,0,0,0,0,672.5120000000001,14.457,0.3005730231637048,Medium,120,0,105
CUST_004833,24,Standard,80.16,20,29.8,0,0,0,4,0.28,1,0,42.54,0,0,0,0,1539.0720000000001,27.238,0.36551509969487544,Medium,120,0,102
CUST_004834,4,Basic,30.96,16,39.4,0,1,3,5,0.427,7,1,46.36,0,1,0,0,99.072,51.092,0.5052174778196175,High,14,1,98
CUST_004835,19,Standard,82.51,10,51.5,2,0,2,7,0.453,1,0,48.51,0,0,0,0,1254.152,15.447000000000001,0.37847100323929117,Medium,120,0,101
CUST_004836,2,Enterprise,276.94,17,14.4,2,2,0,7,0.29,1,1,41.120000000000005,1,1,0,0,443.10400000000004,42.664,0.616373256439246,High,7,1,88
CUST_004837,11,Standard,80.46,12,38.3,2,0,1,8,0.413,2,0,47.75,0,0,0,0,708.048,15.674999999999999,0.43914888368815186,Medium,120,0,99
CUST_004838,12,Premium,154.13,12,11.9,0,0,0,7,0.521,20,0,39.99,1,0,0,1,1479.6480000000001,33.003,0.5745758508192111,High,120,0,97
CUST_004839,1,Premium,135.21,20,35.5,0,1,0,8,0.354,7,0,53.73,1,1,0,0,108.168,38.881,0.4233590986701775,Medium,120,0,100
CUST_004840,7,Standard,84.61,12,21.4,2,0,1,7,0.27,18,0,37.82,0,0,0,1,473.81600000000003,33.653999999999996,0.6080794452562123,High,120,0,90
CUST_004841,74,Premium,161.11,13,6.6,2,1,0,5,0.636,1,0,37.7,1,1,0,0,9537.712000000001,53.69,0.28268350700380496,Medium,120,0,107
CUST_004842,73,Standard,84.54,12,32.1,1,0,0,3,0.306,6,0,33.75,0,0,0,0,4937.136,29.875,0.24894998219264264,Low,120,0,107
CUST_004843,10,Premium,158.67,13,39.5,1,2,0,0,0.088,7,0,26.61,1,1,0,0,1269.36,57.016999999999996,0.6619197236484986,High,120,0,82
CUST_004844,1,Basic,30.42,19,30.8,3,0,0,0,0.55,21,0,39.239999999999995,0,0,1,1,24.336000000000002,63.228,0.749450680898365,High,120,0,119
CUST_004845,4,Basic,29.77,13,8.3,5,1,1,3,0.503,4,0,31.55,0,1,1,0,95.26400000000001,75.535,0.7932709016501173,Critical,120,0,78
CUST_004846,11,Premium,154.32,15,15.0,2,0,0,6,0.415,7,0,39.800000000000004,1,0,0,0,1358.016,28.06,0.5790133195782845,High,120,0,95
CUST_004847,70,Standard,83.84,13,61.6,2,0,0,0,0.277,14,0,37.019999999999996,0,0,0,0,4695.04,28.894000000000002,0.26815619493988024,Medium,120,0,106
CUST_004848,3,Premium,153.84,11,17.3,3,2,0,6,0.725,1,1,42.69,1,1,1,0,369.216,72.193,0.7193899599555835,High,11,1,87
CUST_004849,34,Enterprise,288.7,14,7.8,3,1,2,8,0.265,16,1,37.64,1,1,1,1,7852.639999999999,78.708,0.5437152067403204,High,91,1,96
CUST_004850,2,Basic,28.28,14,20.0,2,0,1,4,0.46,2,1,37.2,0,0,0,0,45.248000000000005,28.839999999999996,0.6310108723597136,High,11,1,90
CUST_004851,95,Standard,85.27,19,24.7,2,0,0,8,0.357,3,0,49.550000000000004,0,0,0,0,6480.52,15.134999999999998,0.10949451823859425,Low,120,0,110
CUST_004852,11,Standard,71.37,11,34.2,1,0,1,4,0.54,4,0,40.06,0,0,0,0,628.056,27.982,0.5353821556164146,High,120,0,97
CUST_004853,35,Standard,82.14,19,41.4,1,1,2,5,0.64,8,0,54.22,0,1,0,0,2299.92,48.734,0.329704589657342,Medium,120,0,105
CUST_004854,10,Premium,162.55,14,18.9,2,0,0,5,0.303,1,0,35.73,1,0,0,0,1300.4,29.281000000000002,0.560276076238269,High,120,0,92
CUST_004855,23,Basic,30.2,16,24.1,3,1,1,6,0.316,8,0,41.55,0,1,1,0,555.6800000000001,72.535,0.5557618160805059,High,120,0,97
CUST_004856,5,Standard,86.8,8,32.2,2,0,1,7,0.604,0,0,43.74,0,0,0,0,347.20000000000005,16.878,0.5354796269288126,High,120,0,96
CUST_004857,3,Premium,154.59,12,38.5,3,0,0,8,0.21,3,0,43.75,1,0,1,0,371.016,36.875,0.551998397319068,High,120,0,93
CUST_004858,66,Basic,26.3,15,35.4,1,2,0,8,0.608,6,0,53.78000000000001,0,1,0,0,1388.64,38.866,0.21712391152780874,Low,120,0,108
CUST_004859,59,Premium,158.74,17,28.5,0,0,0,1,0.527,1,0,38.089999999999996,1,0,0,0,7492.528,28.573,0.27513431120697207,Medium,120,0,106
CUST_004860,52,Standard,75.6,10,45.1,2,0,1,4,0.668,7,0,44.89,0,0,0,0,3144.96,26.532999999999998,0.3218744210573362,Medium,120,0,106
CUST_004861,23,Enterprise,295.77,13,32.8,2,0,0,8,0.468,21,0,48.2,1,0,0,1,5442.168,30.54,0.45178035219153756,Medium,120,0,100
CUST_004862,39,Standard,76.03,12,38.2,2,0,0,8,0.496,21,0,49.38,0,0,0,1,2372.136,30.186,0.3559025317890249,Medium,120,0,104
CUST_004863,1,Basic,27.66,17,13.4,3,1,1,9,0.577,6,0,50.56,0,1,1,0,22.128,59.832,0.6316217736101144,High,120,0,95
CUST_004864,9,Standard,77.92,14,17.1,0,0,1,5,0.312,5,0,35.370000000000005,0,0,0,0,561.024,29.388999999999996,0.5570549727569157,High,120,0,96
CUST_004865,9,Basic,28.3,14,53.2,1,0,0,5,0.6,4,0,51.959999999999994,0,0,0,0,203.76000000000002,24.412,0.4159180987794972,Medium,120,0,101
CUST_004866,24,Enterprise,306.97,15,35.4,1,0,1,7,0.514,4,0,49.9,1,0,0,0,5893.8240000000005,15.03,0.36312805894492445,Medium,120,0,103
CUST_004867,10,Basic,30.82,13,62.5,2,0,1,3,0.601,5,0,49.769999999999996,0,0,0,0,246.56,25.069,0.45861244085259983,Medium,120,0,98
CUST_004868,3,Premium,142.95,15,24.7,5,0,3,8,0.574,3,1,49.89,1,0,1,0,343.08,35.033,0.6459592278125722,High,16,1,92
CUST_004869,21,Standard,74.48,11,12.0,2,1,2,7,0.209,3,0,32.78,0,1,0,0,1251.2640000000001,45.166,0.5432153378345999,High,120,0,95
CUST_004870,40,Standard,81.64,18,67.2,2,0,3,8,0.528,2,0,64.72,0,0,0,0,2612.48,10.584,0.1797665393734197,Low,120,0,108
CUST_004871,11,Basic,29.99,14,39.8,0,0,2,4,0.614,7,0,46.22,0,0,0,0,263.912,26.134,0.48865832557175415,Medium,120,0,101
CUST_004872,3,Standard,85.34,19,48.6,0,1,0,7,0.18,14,0,51.17999999999999,0,1,0,0,204.816,39.646,0.4341253462722433,Medium,120,0,100
CUST_004873,5,Standard,71.35,18,15.1,1,0,2,6,0.287,0,0,40.27,0,0,0,0,285.40000000000003,27.918999999999997,0.533693669760455,High,120,0,95
CUST_004874,6,Basic,31.05,13,49.5,0,0,2,7,0.345,23,0,48.74999999999999,0,0,0,1,149.04000000000002,30.375,0.47869990917013067,Medium,120,0,99
CUST_004875,8,Enterprise,300.26,11,21.3,1,1,2,7,0.485,9,0,41.09,1,1,0,0,1921.664,42.673,0.5824377825241581,High,120,0,96
CUST_004876,24,Standard,80.92,19,53.4,3,0,3,8,0.508,0,0,61.18,0,0,1,0,1553.664,31.646,0.32242474268622573,Medium,120,0,104
CUST_004877,22,Standard,72.54,20,9.0,4,0,0,9,0.294,0,0,46.58,0,0,1,0,1276.7040000000002,36.025999999999996,0.4906339475283895,Medium,120,0,98
CUST_004878,28,Standard,77.94,15,22.2,2,1,0,5,0.322,18,0,38.1,0,1,0,1,1745.8559999999998,68.57,0.5063563277273961,High,120,0,96
CUST_004879,10,Basic,27.42,11,50.3,2,0,2,6,0.457,7,0,47.230000000000004,0,0,0,0,219.36000000000004,25.830999999999996,0.48351094499648384,Medium,120,0,99
CUST_004880,41,Enterprise,284.3,14,38.9,1,1,1,3,0.214,0,0,35.949999999999996,1,1,0,0,9325.04,54.215,0.33327162323471055,Medium,120,0,101
CUST_004881,5,Standard,79.06,10,4.2,2,0,0,6,0.215,2,0,27.559999999999995,0,0,0,0,316.24,31.732000000000003,0.6632423169882047,High,120,0,87
CUST_004882,15,Basic,30.81,13,22.3,2,1,0,6,0.468,15,0,41.050000000000004,0,1,0,1,369.72,67.685,0.5521807299570991,High,120,0,93
CUST_004883,38,Standard,82.85,16,38.6,2,3,0,6,0.45,13,0,48.58,0,1,0,0,2518.64,50.426,0.48431200564510984,Medium,120,0,101
CUST_004884,4,Standard,80.44,16,45.6,2,0,1,9,0.368,1,0,55.04,0,0,0,0,257.408,13.488,0.3895084037798955,Medium,120,0,100
CUST_004885,2,Standard,79.62,19,14.8,0,0,1,9,0.201,3,1,45.46,0,0,0,0,127.39200000000001,16.362,0.46923068321491296,Medium,12,1,99
CUST_004886,51,Premium,146.83,22,8.7,3,0,3,2,0.52,9,1,39.01,1,0,1,0,5990.664000000001,48.297,0.5125814860415049,High,119,1,102
CUST_004887,10,Basic,31.74,20,12.3,3,0,0,6,0.303,8,0,41.75,0,0,1,0,253.92,47.475,0.63093918943345,High,120,0,94
CUST_004888,27,Basic,29.35,11,9.1,1,0,1,6,0.383,0,0,33.39,0,0,0,0,633.96,29.982999999999997,0.4868480993397475,Medium,120,0,100
CUST_004889,1,Premium,141.67,16,52.4,5,0,0,6,0.385,6,1,51.42,1,0,1,0,113.336,44.574,0.5812373319497088,High,7,1,91
CUST_004890,28,Basic,27.43,12,19.7,1,0,3,8,0.501,0,0,43.93,0,0,0,0,614.432,16.820999999999998,0.399326206533738,Medium,120,0,103
CUST_004891,9,Premium,152.32,7,32.9,2,2,2,4,0.141,3,0,27.689999999999998,1,1,0,0,1096.704,56.693,0.6691602637998818,High,120,0,83
CUST_004892,1,Basic,29.13,17,26.3,2,1,1,8,0.743,5,0,55.75,0,1,0,0,23.304000000000002,38.275,0.525034900301853,High,120,0,98
CUST_004893,22,Premium,134.33,21,17.9,2,0,3,9,0.531,0,0,54.99000000000001,1,0,0,0,2364.208,13.502999999999998,0.3709452289938899,Medium,120,0,103
CUST_004894,6,Standard,84.22,9,15.7,3,0,1,8,0.417,13,1,38.050000000000004,0,0,1,0,404.25600000000003,38.584999999999994,0.7105749167208534,High,27,1,92
CUST_004895,11,Standard,82.23,19,47.5,2,1,0,6,0.424,3,0,53.72999999999999,0,1,0,0,723.6240000000001,48.881,0.3925087348894827,Medium,120,0,99
CUST_004896,2,Basic,29.94,17,19.0,1,0,0,2,0.317,3,1,33.040000000000006,0,0,0,0,47.904,30.088,0.6304247127257672,High,8,1,89
CUST_004897,3,Basic,26.5,11,31.1,1,0,3,3,0.658,0,0,39.489999999999995,0,0,0,0,63.6,28.153,0.5988221029253615,High,120,0,94
